mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
isolation,1,sample_trace,WSClock,LocalAllocation,4,0,2900,{'trace_kind': 'trace'},0.0029
isolation,0,sample_trace,WSClock,LocalAllocation,4,1,3100,{'trace_kind': 'trace'},0.0031
isolation,1,sample_trace,WSClock,LocalAllocation,4,1,2600,{'trace_kind': 'trace'},0.0026
isolation,0,sample_trace,WSClock,ProportionalAllocation,4,0,2500,{'trace_kind': 'trace'},0.0025
isolation,1,sample_trace,WSClock,ProportionalAllocation,4,0,2800,{'trace_kind': 'trace'},0.0028
isolation,0,sample_trace,WSClock,ProportionalAllocation,4,1,2500,{'trace_kind': 'trace'},0.0025
isolation,1,sample_trace,WSClock,ProportionalAllocation,4,1,2600,{'trace_kind': 'trace'},0.0026
isolation,0,sample_trace,FIFO,GlobalAllocation,5,0,3200,{'trace_kind': 'trace'},0.0032
isolation,1,sample_trace,FIFO,GlobalAllocation,5,0,3400,{'trace_kind': 'trace'},0.0034
isolation,0,sample_trace,FIFO,GlobalAllocation,5,1,3400,{'trace_kind': 'trace'},0.0034
isolation,1,sample_trace,FIFO,GlobalAllocation,5,1,3200,{'trace_kind': 'trace'},0.0032
isolation,0,sample_trace,FIFO,LocalAllocation,5,0,5500,{'trace_kind': 'trace'},0.0055
isolation,1,sample_trace,FIFO,LocalAllocation,5,0,3100,{'trace_kind': 'trace'},0.0031
isolation,0,sample_trace,FIFO,LocalAllocation,5,1,3300,{'trace_kind': 'trace'},0.0033
isolation,1,sample_trace,FIFO,LocalAllocation,5,1,2900,{'trace_kind': 'trace'},0.0029
isolation,0,sample_trace,FIFO,ProportionalAllocation,5,0,3000,{'trace_kind': 'trace'},0.003
isolation,1,sample_trace,FIFO,ProportionalAllocation,5,0,3000,{'trace_kind': 'trace'},0.003
isolation,0,sample_trace,FIFO,ProportionalAllocation,5,1,2500,{'trace_kind': 'trace'},0.0025
isolation,1,sample_trace,FIFO,ProportionalAllocation,5,1,3000,{'trace_kind': 'trace'},0.003
isolation,0,sample_trace,LRU,GlobalAllocation,5,0,3400,{'trace_kind': 'trace'},0.0034
isolation,1,sample_trace,LRU,GlobalAllocation,5,0,3700,{'trace_kind': 'trace'},0.0037
isolation,0,sample_trace,LRU,GlobalAllocation,5,1,3400,{'trace_kind': 'trace'},0.0034
isolation,1,sample_trace,LRU,GlobalAllocation,5,1,3400,{'trace_kind': 'trace'},0.0034
isolation,0,sample_trace,LRU,LocalAllocation,5,0,4400,{'trace_kind': 'trace'},0.0044
isolation,1,sample_trace,LRU,LocalAllocation,5,0,2800,{'trace_kind': 'trace'},0.0028
isolation,0,sample_trace,LRU,LocalAllocation,5,1,3200,{'trace_kind': 'trace'},0.0032
isolation,1,sample_trace,LRU,LocalAllocation,5,1,2700,{'trace_kind': 'trace'},0.0027
isolation,0,sample_trace,LRU,ProportionalAllocation,5,0,2600,{'trace_kind': 'trace'},0.0026
isolation,1,sample_trace,LRU,ProportionalAllocation,5,0,3000,{'trace_kind': 'trace'},0.003
isolation,0,sample_trace,LRU,ProportionalAllocation,5,1,2600,{'trace_kind': 'trace'},0.0026
isolation,1,sample_trace,LRU,ProportionalAllocation,5,1,2800,{'trace_kind': 'trace'},0.0028
isolation,0,sample_trace,NRU,GlobalAllocation,5,0,3500,{'trace_kind': 'trace'},0.0035
isolation,1,sample_trace,NRU,GlobalAllocation,5,0,3400,{'trace_kind': 'trace'},0.0034
isolation,0,sample_trace,NRU,GlobalAllocation,5,1,3500,{'trace_kind': 'trace'},0.0035
isolation,1,sample_trace,NRU,GlobalAllocation,5,1,3300,{'trace_kind': 'trace'},0.0033
isolation,0,sample_trace,NRU,LocalAllocation,5,0,4100,{'trace_kind': 'trace'},0.0041
isolation,1,sample_trace,NRU,LocalAllocation,5,0,2900,{'trace_kind': 'trace'},0.0029
isolation,0,sample_trace,NRU,LocalAllocation,5,1,3000,{'trace_kind': 'trace'},0.003
isolation,1,sample_trace,NRU,LocalAllocation,5,1,2800,{'trace_kind': 'trace'},0.0028
isolation,0,sample_trace,NRU,ProportionalAllocation,5,0,2800,{'trace_kind': 'trace'},0.0028
isolation,1,sample_trace,NRU,ProportionalAllocation,5,0,2800,{'trace_kind': 'trace'},0.0028
isolation,0,sample_trace,NRU,ProportionalAllocation,5,1,2600,{'trace_kind': 'trace'},0.0026
isolation,1,sample_trace,NRU,ProportionalAllocation,5,1,2800,{'trace_kind': 'trace'},0.0028
isolation,0,sample_trace,SecondChance,GlobalAllocation,5,0,3200,{'trace_kind': 'trace'},0.0032
isolation,1,sample_trace,SecondChance,GlobalAllocation,5,0,3400,{'trace_kind': 'trace'},0.0034
isolation,0,sample_trace,SecondChance,GlobalAllocation,5,1,3300,{'trace_kind': 'trace'},0.0033
isolation,1,sample_trace,SecondChance,GlobalAllocation,5,1,3200,{'trace_kind': 'trace'},0.0032
isolation,0,sample_trace,SecondChance,LocalAllocation,5,0,4600,{'trace_kind': 'trace'},0.0046
isolation,1,sample_trace,SecondChance,LocalAllocation,5,0,3800,{'trace_kind': 'trace'},0.0038
isolation,0,sample_trace,SecondChance,LocalAllocation,5,1,4300,{'trace_kind': 'trace'},0.0043
isolation,1,sample_trace,SecondChance,LocalAllocation,5,1,3800,{'trace_kind': 'trace'},0.0038
isolation,0,sample_trace,SecondChance,ProportionalAllocation,5,0,2700,{'trace_kind': 'trace'},0.0027
isolation,1,sample_trace,SecondChance,ProportionalAllocation,5,0,2700,{'trace_kind': 'trace'},0.0027
isolation,0,sample_trace,SecondChance,ProportionalAllocation,5,1,2500,{'trace_kind': 'trace'},0.0025
isolation,1,sample_trace,SecondChance,ProportionalAllocation,5,1,2600,{'trace_kind': 'trace'},0.0026
isolation,0,sample_trace,WSClock,GlobalAllocation,5,0,4900,{'trace_kind': 'trace'},0.0049
isolation,1,sample_trace,WSClock,GlobalAllocation,5,0,14900,{'trace_kind': 'trace'},0.0149
isolation,0,sample_trace,WSClock,GlobalAllocation,5,1,3300,{'trace_kind': 'trace'},0.0033
