config_label,workload_kind,workload_label,trace_name,algorithm,allocation_policy,total_frames,process_count,source_file_count,trial_count,page_fault_total,page_fault_rate_mean,page_fault_rate_median,page_fault_rate_std,page_fault_rate_ci_low,page_fault_rate_ci_high,page_faults_mean,page_faults_median,page_faults_std,page_faults_ci_low,page_faults_ci_high,page_faults_sum,page_replacements_mean,disk_reads_mean,disk_writes_mean,total_disk_io_mean,runtime_ms_mean,throughput_mean,worst_case_slowdown_mean,mean_slowdown_mean,aggregate_wss_mean,aggregate_wss_median,aggregate_wss_std,aggregate_wss_ci_low,aggregate_wss_ci_high,aggregate_wss_sum,memory_ratio_to_wss_mean,memory_ratio_to_wss_median,memory_ratio_to_wss_std,memory_ratio_to_wss_ci_low,memory_ratio_to_wss_ci_high,memory_ratio_to_wss_sum,fairness_jains_index_mean,fairness_variance_mean,fairness_cv_mean,fairness_max_ratio_mean,fairness_mean_mean,fairness_std_mean,fairness_min_mean,fairness_max_mean,outlier_trial_count,validation_issue_count,source_files
trace | trace-driven | report_thrashing_pressure | SecondChance | ProportionalAllocation | f12 | p2,trace,trace-driven,report_thrashing_pressure,SecondChance,ProportionalAllocation,12,2,1,10,0.0,0.5,0.5,0.0,0.5,0.5,10.0,10.0,0.0,10.0,10.0,100.0,0.0,10.0,0.0,10.0,0.01445,1394418.7075335553,1.1632367226269664,1.102534558936998,10.0,10.0,0.0,10.0,10.0,100.0,1.2,1.2,0.0,1.2,1.2,12.0,0.9963974186598715,0.008553677124140489,0.05565712463700416,1.1190919321036308,1.102534558936998,0.060702163689968544,1.0418323952470294,1.1632367226269664,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_thrashing_pressure_SecondChance_ProportionalAllocation_f12.json
trace | trace-driven | report_mixed_heterogeneous | SecondChance | ProportionalAllocation | f13 | p3,trace,trace-driven,report_mixed_heterogeneous,SecondChance,ProportionalAllocation,13,3,1,10,0.0,0.6111111111111112,0.6111111111111112,0.0,0.6111111111111112,0.6111111111111112,11.0,11.0,0.0,11.0,11.0,110.0,0.0,11.0,0.0,11.0,0.01463,1234654.6925518585,1.0328528528528529,0.9536580202229497,11.0,11.0,0.0,11.0,11.0,110.0,1.1818181818181819,1.1818181818181819,0.0,1.1818181818181819,1.1818181818181819,11.818181818181818,0.9469476416258934,0.02776726810934745,0.09266415610694882,2.0219938764568397,0.9536580202229497,0.07241631099655636,0.8637780893874205,1.0328528528528529,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_mixed_heterogeneous_SecondChance_ProportionalAllocation_f13.json
trace | trace-driven | report_streaming_sequential | SecondChance | ProportionalAllocation | f13 | p2,trace,trace-driven,report_streaming_sequential,SecondChance,ProportionalAllocation,13,2,1,10,0.0,1.0,1.0,0.0,1.0,1.0,16.0,16.0,0.0,16.0,16.0,160.0,3.0,16.0,0.0,16.0,0.01773,906369.6984782364,1.416950994921558,1.3603405114554183,16.0,16.0,0.0,16.0,16.0,160.0,0.8125,0.8125,0.0,0.8125,0.8125,8.125,0.9980872753236186,0.007180441177874028,0.04147715479992088,1.0869908524944238,1.3603405114554183,0.05661048346613963,1.3037300279892787,1.416950994921558,0,20,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_streaming_sequential_SecondChance_ProportionalAllocation_f13.json
trace | trace-driven | report_thrashing_pressure | SecondChance | ProportionalAllocation | f15 | p2,trace,trace-driven,report_thrashing_pressure,SecondChance,ProportionalAllocation,15,2,1,10,0.0,0.5,0.5,0.0,0.5,0.5,10.0,10.0,0.0,10.0,10.0,100.0,0.0,10.0,0.0,10.0,0.014289999999999999,1407150.6109207452,1.1224357486806649,1.0793947999860614,10.0,10.0,0.0,10.0,10.0,100.0,1.5,1.5,0.0,1.5,1.5,15.0,0.9980141250293835,0.004631383532496661,0.039917578685520254,1.0840565776781348,1.0793947999860614,0.043040948694603606,1.0363538512914576,1.1224357486806649,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_thrashing_pressure_SecondChance_ProportionalAllocation_f15.json
trace | trace-driven | report_mixed_heterogeneous | SecondChance | ProportionalAllocation | f16 | p3,trace,trace-driven,report_mixed_heterogeneous,SecondChance,ProportionalAllocation,16,3,1,10,0.0,0.6111111111111112,0.6111111111111112,0.0,0.6111111111111112,0.6111111111111112,11.0,11.0,0.0,11.0,11.0,110.0,0.0,11.0,0.0,11.0,0.014750000000000001,1226364.9370374726,1.054278416347382,0.9821028014978408,11.0,11.0,0.0,11.0,11.0,110.0,1.4545454545454546,1.4545454545454546,0.0,1.4545454545454546,1.4545454545454546,14.545454545454547,0.9963248327556121,0.005661061062137859,0.05763568361916785,1.1460510990830275,0.9821028014978408,0.05687981195770497,0.9205154168947273,1.054278416347382,2,22,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_mixed_heterogeneous_SecondChance_ProportionalAllocation_f16.json
trace | trace-driven | report_streaming_sequential | SecondChance | ProportionalAllocation | f16 | p2,trace,trace-driven,report_streaming_sequential,SecondChance,ProportionalAllocation,16,2,1,10,0.0,1.0,1.0,0.0,1.0,1.0,16.0,16.0,0.0,16.0,16.0,160.0,0.0,16.0,0.0,16.0,0.02023,863051.8075152603,1.190764493278039,1.132820886463701,16.0,16.0,0.0,16.0,16.0,160.0,1.0,1.0,0.0,1.0,1.0,10.0,0.9946104146343452,0.02359793457219051,0.04489720779181789,1.1038716210839987,1.132820886463701,0.05794360681433792,1.074877279649363,1.190764493278039,0,20,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_streaming_sequential_SecondChance_ProportionalAllocation_f16.json
trace | trace-driven | report_streaming_sequential | SecondChance | ProportionalAllocation | f19 | p2,trace,trace-driven,report_streaming_sequential,SecondChance,ProportionalAllocation,19,2,1,10,0.0,1.0,1.0,0.0,1.0,1.0,16.0,16.0,0.0,16.0,16.0,160.0,0.0,16.0,0.0,16.0,0.01477,1088670.2239756647,1.113884007122476,1.059067853901374,16.0,16.0,0.0,16.0,16.0,160.0,1.1875,1.1875,0.0,1.1875,1.1875,11.875,0.9962151849861091,0.0089423904158762,0.05129277414897055,1.1109178055983973,1.059067853901374,0.054816153221102025,1.004251700680272,1.113884007122476,3,23,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_streaming_sequential_SecondChance_ProportionalAllocation_f19.json
trace | trace-driven | report_streaming_sequential | SecondChance | ProportionalAllocation | f24 | p2,trace,trace-driven,report_streaming_sequential,SecondChance,ProportionalAllocation,24,2,1,10,0.0,1.0,1.0,0.0,1.0,1.0,16.0,16.0,0.0,16.0,16.0,160.0,0.0,16.0,0.0,16.0,0.01464,1096468.7965433388,1.12488629355535,1.0527960940704597,16.0,16.0,0.0,16.0,16.0,160.0,1.5,1.5,0.0,1.5,1.5,15.0,0.9946113017523478,0.012426164292409178,0.06789002135808599,1.14769928985126,1.0527960940704597,0.07209019948489025,0.9807058945855696,1.12488629355535,2,22,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_streaming_sequential_SecondChance_ProportionalAllocation_f24.json
trace | trace-driven | report_locality_heavy | SecondChance | ProportionalAllocation | f4 | p2,trace,trace-driven,report_locality_heavy,SecondChance,ProportionalAllocation,4,2,1,10,0.0,0.25,0.25,0.0,0.25,0.25,4.0,4.0,0.0,4.0,4.0,40.0,0.0,4.0,0.0,4.0,0.01153,1399443.2649836238,1.1480994756078182,1.0607727723397065,4.0,4.0,0.0,4.0,4.0,40.0,1.0,1.0,0.0,1.0,1.0,10.0,0.9890135705363516,0.024305158838756676,0.08257513629253996,1.1939722824613717,1.0607727723397065,0.08732670326811175,0.9734460690715947,1.1480994756078182,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_locality_heavy_SecondChance_ProportionalAllocation_f4.json
trace | trace-driven | sample_trace | SecondChance | ProportionalAllocation | f4 | p2,trace,trace-driven,sample_trace,SecondChance,ProportionalAllocation,4,2,1,10,0.0,0.625,0.625,0.0,0.625,0.625,5.0,5.0,0.0,5.0,5.0,50.0,1.0,5.0,1.0,6.0,0.00937,859294.714132506,1.206817027383744,1.1025221464359396,5.0,5.0,0.0,5.0,5.0,50.0,0.8,0.8,0.0,0.8,0.8,8.0,0.9902012488394069,0.024799331343769077,0.09404654943613537,1.2105276316984654,1.1025221464359396,0.1042948809478045,0.998227265488135,1.206817027383744,0,20,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_sample_trace_SecondChance_ProportionalAllocation_f4.json
trace | trace-driven | report_locality_heavy | SecondChance | ProportionalAllocation | f5 | p2,trace,trace-driven,report_locality_heavy,SecondChance,ProportionalAllocation,5,2,1,10,0.0,0.25,0.25,0.0,0.25,0.25,4.0,4.0,0.0,4.0,4.0,40.0,0.0,4.0,0.0,4.0,0.01111,1451110.193113677,1.1129669329558096,1.0587689755091034,4.0,4.0,0.0,4.0,4.0,40.0,1.25,1.25,0.0,1.25,1.25,12.5,0.9963283856619086,0.009446407352501086,0.049385768347758284,1.1069727819246484,1.0587689755091034,0.054197957446706066,1.0045710180623975,1.1129669329558096,2,22,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_locality_heavy_SecondChance_ProportionalAllocation_f5.json
trace | trace-driven | sample_trace | SecondChance | ProportionalAllocation | f5 | p2,trace,trace-driven,sample_trace,SecondChance,ProportionalAllocation,5,2,1,10,0.0,0.625,0.625,0.0,0.625,0.625,5.0,5.0,0.0,5.0,5.0,50.0,0.0,5.0,0.0,5.0,0.00891,902352.000113702,1.0791811594202898,0.9885994983277592,5.0,5.0,0.0,5.0,5.0,50.0,1.0,1.0,0.0,1.0,1.0,10.0,0.9901132642700525,0.019610349177517847,0.09215052120298428,1.2071182042595086,0.9885994983277592,0.09058166109253066,0.8980178372352285,1.0791811594202898,0,20,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_sample_trace_SecondChance_ProportionalAllocation_f5.json
trace | trace-driven | report_locality_heavy | SecondChance | ProportionalAllocation | f6 | p2,trace,trace-driven,report_locality_heavy,SecondChance,ProportionalAllocation,6,2,1,10,0.0,0.25,0.25,0.0,0.25,0.25,4.0,4.0,0.0,4.0,4.0,40.0,0.0,4.0,0.0,4.0,0.01119,1437880.2374974024,1.1713556729699666,1.0906277808676308,4.0,4.0,0.0,4.0,4.0,40.0,1.5,1.5,0.0,1.5,1.5,15.0,0.9939949974102116,0.014690569300804089,0.07365937593753942,1.160569874234567,1.0906277808676308,0.08072789210233591,1.0098998887652948,1.1713556729699666,0,20,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_locality_heavy_SecondChance_ProportionalAllocation_f6.json
trace | trace-driven | sample_trace | SecondChance | ProportionalAllocation | f6 | p2,trace,trace-driven,sample_trace,SecondChance,ProportionalAllocation,6,2,1,10,0.0,0.625,0.625,0.0,0.625,0.625,5.0,5.0,0.0,5.0,5.0,50.0,0.0,5.0,0.0,5.0,0.00879,916573.9698128169,1.0613931245887767,0.9557235260713521,5.0,5.0,0.0,5.0,5.0,50.0,1.2,1.2,0.0,1.2,1.2,12.0,0.9857671970471947,0.025350296772783526,0.11222038605006714,1.2585955666046247,0.9557235260713521,0.1056695985174246,0.8500539275539276,1.0613931245887767,0,20,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_sample_trace_SecondChance_ProportionalAllocation_f6.json
trace | trace-driven | report_thrashing_pressure | SecondChance | ProportionalAllocation | f8 | p2,trace,trace-driven,report_thrashing_pressure,SecondChance,ProportionalAllocation,8,2,1,10,0.0,1.0,1.0,0.0,1.0,1.0,20.0,20.0,0.0,20.0,20.0,200.0,12.0,20.0,2.0,22.0,0.0231,867215.3879983915,2.2016015719957864,2.1545636314382164,10.0,10.0,0.0,10.0,10.0,100.0,0.8,0.8,0.0,0.8,0.8,8.0,0.9993338272676234,0.006170305712003101,0.021854575403327654,1.0450955394330206,2.1545636314382164,0.047037940557569845,2.107525690880647,2.2016015719957864,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_thrashing_pressure_SecondChance_ProportionalAllocation_f8.json
trace | trace-driven | sample_trace | SecondChance | ProportionalAllocation | f8 | p2,trace,trace-driven,sample_trace,SecondChance,ProportionalAllocation,8,2,1,10,0.0,0.625,0.625,0.0,0.625,0.625,5.0,5.0,0.0,5.0,5.0,50.0,0.0,5.0,0.0,5.0,0.01395,597118.913910926,1.1058782546115968,1.027232464792865,5.0,5.0,0.0,5.0,5.0,50.0,1.6,1.6,0.0,1.6,1.6,16.0,0.9930111413716872,0.014335649035857701,0.07780235931552955,1.1712415658155702,1.027232464792865,0.07864578981873191,0.9485866749741332,1.1058782546115968,0,20,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_sample_trace_SecondChance_ProportionalAllocation_f8.json
trace | trace-driven | report_mixed_heterogeneous | SecondChance | ProportionalAllocation | f9 | p3,trace,trace-driven,report_mixed_heterogeneous,SecondChance,ProportionalAllocation,9,3,1,10,0.0,0.7222222222222222,0.7222222222222222,0.0,0.7222222222222222,0.7222222222222222,13.0,13.0,0.0,13.0,13.0,130.0,4.0,13.0,1.0,14.0,0.01813,996646.4792076346,1.6530983958570165,1.3026718499510392,11.0,11.0,0.0,11.0,11.0,110.0,0.8181818181818182,0.8181818181818182,0.0,0.8181818181818182,0.8181818181818182,8.181818181818182,0.9612009614996828,0.11153113859945431,0.20676225965769252,1.6370321004027901,1.3026718499510392,0.26945228088595624,1.0125925925925925,1.6530983958570165,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_mixed_heterogeneous_SecondChance_ProportionalAllocation_f9.json
trace | trace-driven | report_thrashing_pressure | WSClock | GlobalAllocation | f10 | p2,trace,trace-driven,report_thrashing_pressure,WSClock,GlobalAllocation,10,2,1,10,0.0,0.5,0.5,0.0,0.5,0.5,10.0,10.0,0.0,10.0,10.0,100.0,0.0,10.0,0.0,10.0,0.01928,1047927.0164637534,1.5619795414924473,1.4744083297564474,10.0,10.0,0.0,10.0,10.0,100.0,1.0,1.0,0.0,1.0,1.0,10.0,0.9946237251474687,0.023291415984405855,0.05989996542017974,1.1321438667526,1.4744083297564474,0.08757121173600016,1.386837118020447,1.5619795414924473,2,22,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_thrashing_pressure_WSClock_GlobalAllocation_f10.json
trace | trace-driven | report_mixed_heterogeneous | WSClock | GlobalAllocation | f11 | p3,trace,trace-driven,report_mixed_heterogeneous,WSClock,GlobalAllocation,11,3,1,10,0.0,0.6111111111111112,0.6111111111111112,0.0,0.6111111111111112,0.6111111111111112,11.0,11.0,0.0,11.0,11.0,110.0,0.0,11.0,0.0,11.0,0.01999,906515.5395437212,1.4083070214353248,1.3289553591822871,11.0,11.0,0.0,11.0,11.0,110.0,1.0,1.0,0.0,1.0,1.0,10.0,0.9974221776978802,0.006942765059121973,0.048707456446677254,1.1198637708804358,1.3289553591822871,0.06445998007723246,1.2587960477288898,1.4083070214353248,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_mixed_heterogeneous_WSClock_GlobalAllocation_f11.json
trace | trace-driven | report_thrashing_pressure | WSClock | GlobalAllocation | f12 | p2,trace,trace-driven,report_thrashing_pressure,WSClock,GlobalAllocation,12,2,1,10,0.0,0.5,0.5,0.0,0.5,0.5,10.0,10.0,0.0,10.0,10.0,100.0,0.0,10.0,0.0,10.0,0.01933,1043720.4633634669,1.6185493307311065,1.5156424126053936,10.0,10.0,0.0,10.0,10.0,100.0,1.2,1.2,0.0,1.2,1.2,12.0,0.9940540476056444,0.027244928821263715,0.06822088880826377,1.1498464040784595,1.5156424126053936,0.10290691812571297,1.4127354944796804,1.6185493307311065,2,22,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_thrashing_pressure_WSClock_GlobalAllocation_f12.json
trace | trace-driven | report_mixed_heterogeneous | WSClock | GlobalAllocation | f13 | p3,trace,trace-driven,report_mixed_heterogeneous,WSClock,GlobalAllocation,13,3,1,10,0.0,0.6111111111111112,0.6111111111111112,0.0,0.6111111111111112,0.6111111111111112,11.0,11.0,0.0,11.0,11.0,110.0,0.0,11.0,0.0,11.0,0.01995,909666.462063812,1.4160417676416073,1.3137040320134261,11.0,11.0,0.0,11.0,11.0,110.0,1.1818181818181819,1.1818181818181819,0.0,1.1818181818181819,1.1818181818181819,11.818181818181818,0.9956092367196332,0.012759732716348551,0.06035538069550556,1.1546722638225264,1.3137040320134261,0.08016559420453187,1.2277488885476928,1.4160417676416073,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_mixed_heterogeneous_WSClock_GlobalAllocation_f13.json
trace | trace-driven | report_streaming_sequential | WSClock | GlobalAllocation | f13 | p2,trace,trace-driven,report_streaming_sequential,WSClock,GlobalAllocation,13,2,1,10,0.0,1.0,1.0,0.0,1.0,1.0,16.0,16.0,0.0,16.0,16.0,160.0,3.0,16.0,0.0,16.0,0.03874,414696.35864106886,3.8465890429750496,3.184197648443435,16.0,16.0,0.0,16.0,16.0,160.0,0.8125,0.8125,0.0,0.8125,0.8125,8.125,0.9577770622552904,0.8857209593506208,0.20868866147383366,1.530257844524447,3.184197648443435,0.6623913945316142,2.521806253911821,3.8465890429750496,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_streaming_sequential_WSClock_GlobalAllocation_f13.json
trace | trace-driven | report_thrashing_pressure | WSClock | GlobalAllocation | f15 | p2,trace,trace-driven,report_thrashing_pressure,WSClock,GlobalAllocation,15,2,1,10,0.0,0.5,0.5,0.0,0.5,0.5,10.0,10.0,0.0,10.0,10.0,100.0,0.0,10.0,0.0,10.0,0.01928,1046471.1048361071,1.5798470610584396,1.4993776793101568,10.0,10.0,0.0,10.0,10.0,100.0,1.5,1.5,0.0,1.5,1.5,15.0,0.9964512923777187,0.01559576299303966,0.05447155103047692,1.1166380167239354,1.4993776793101568,0.08046938174828282,1.4189082975618739,1.5798470610584396,2,22,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_thrashing_pressure_WSClock_GlobalAllocation_f15.json
trace | trace-driven | report_mixed_heterogeneous | WSClock | GlobalAllocation | f16 | p3,trace,trace-driven,report_mixed_heterogeneous,WSClock,GlobalAllocation,16,3,1,10,0.0,0.6111111111111112,0.6111111111111112,0.0,0.6111111111111112,0.6111111111111112,11.0,11.0,0.0,11.0,11.0,110.0,0.0,11.0,0.0,11.0,0.01964,924887.1432423547,1.3747121091484766,1.3126026526876506,11.0,11.0,0.0,11.0,11.0,110.0,1.4545454545454546,1.4545454545454546,0.0,1.4545454545454546,1.4545454545454546,14.545454545454547,0.9976733991317114,0.005550496105205366,0.04189039730317246,1.1026699160058206,1.3126026526876506,0.05438133363883364,1.249999083293021,1.3747121091484766,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_mixed_heterogeneous_WSClock_GlobalAllocation_f16.json
trace | trace-driven | report_streaming_sequential | WSClock | GlobalAllocation | f16 | p2,trace,trace-driven,report_streaming_sequential,WSClock,GlobalAllocation,16,2,1,10,0.0,1.0,1.0,0.0,1.0,1.0,16.0,16.0,0.0,16.0,16.0,160.0,0.0,16.0,0.0,16.0,0.0204,792184.0909978598,1.4741548942370097,1.4156264373700138,16.0,16.0,0.0,16.0,16.0,160.0,1.0,1.0,0.0,1.0,1.0,10.0,0.9968196040188106,0.012449238423309889,0.041592203845414566,1.0903950007253813,1.4156264373700138,0.0585284568669958,1.357097980503018,1.4741548942370097,2,22,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_streaming_sequential_WSClock_GlobalAllocation_f16.json
trace | trace-driven | report_streaming_sequential | WSClock | GlobalAllocation | f19 | p2,trace,trace-driven,report_streaming_sequential,WSClock,GlobalAllocation,19,2,1,10,0.0,1.0,1.0,0.0,1.0,1.0,16.0,16.0,0.0,16.0,16.0,160.0,0.0,16.0,0.0,16.0,0.02033,794044.5267382236,1.4464323820437266,1.4059982931950983,16.0,16.0,0.0,16.0,16.0,160.0,1.1875,1.1875,0.0,1.1875,1.1875,11.875,0.9985141309718972,0.006188715889316021,0.028542431601761845,1.0602809616432,1.4059982931950983,0.04043408884862826,1.36556420434647,1.4464323820437266,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_streaming_sequential_WSClock_GlobalAllocation_f19.json
trace | trace-driven | report_streaming_sequential | WSClock | GlobalAllocation | f24 | p2,trace,trace-driven,report_streaming_sequential,WSClock,GlobalAllocation,24,2,1,10,0.0,1.0,1.0,0.0,1.0,1.0,16.0,16.0,0.0,16.0,16.0,160.0,0.0,16.0,0.0,16.0,0.02025,796999.5405281411,1.4476090597855302,1.3877528752950987,16.0,16.0,0.0,16.0,16.0,160.0,1.5,1.5,0.0,1.5,1.5,15.0,0.9975048161037002,0.010234831504507625,0.04272667507698465,1.0908359705387032,1.3877528752950987,0.059856184490431605,1.3278966908046672,1.4476090597855302,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_streaming_sequential_WSClock_GlobalAllocation_f24.json
trace | trace-driven | report_locality_heavy | WSClock | GlobalAllocation | f4 | p2,trace,trace-driven,report_locality_heavy,WSClock,GlobalAllocation,4,2,1,10,0.0,0.25,0.25,0.0,0.25,0.25,4.0,4.0,0.0,4.0,4.0,40.0,0.0,4.0,0.0,4.0,0.014329999999999999,1128847.1319976873,1.4368816600754866,1.3589962692222146,4.0,4.0,0.0,4.0,4.0,40.0,1.0,1.0,0.0,1.0,1.0,10.0,0.9925594667741607,0.02143242628244776,0.06117892169515123,1.1415271884537996,1.3589962692222146,0.07788539085327181,1.2811108783689429,1.4368816600754866,0,20,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_locality_heavy_WSClock_GlobalAllocation_f4.json
trace | trace-driven | sample_trace | WSClock | GlobalAllocation | f4 | p2,trace,trace-driven,sample_trace,WSClock,GlobalAllocation,4,2,1,10,0.0,0.625,0.625,0.0,0.625,0.625,5.0,5.0,0.0,5.0,5.0,50.0,1.0,5.0,0.0,5.0,0.0137,590238.414453622,2.0148377189071915,1.5625253992964439,5.0,5.0,0.0,5.0,5.0,50.0,0.8,0.8,0.0,0.8,0.8,8.0,0.9208081630571276,0.4439784076568417,0.2847632571241694,1.8245281493823584,1.5625253992964439,0.45231231961074764,1.1102130796856964,2.0148377189071915,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_sample_trace_WSClock_GlobalAllocation_f4.json
trace | trace-driven | report_locality_heavy | WSClock | GlobalAllocation | f5 | p2,trace,trace-driven,report_locality_heavy,WSClock,GlobalAllocation,5,2,1,10,0.0,0.25,0.25,0.0,0.25,0.25,4.0,4.0,0.0,4.0,4.0,40.0,0.0,4.0,0.0,4.0,0.01803,936460.2287569724,1.533562043428513,1.464739541010111,4.0,4.0,0.0,4.0,4.0,40.0,1.25,1.25,0.0,1.25,1.25,12.5,0.9959545273314654,0.013436766801269968,0.050092169629220744,1.1096370815079473,1.464739541010111,0.06882250241840221,1.3959170385917088,1.533562043428513,0,20,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_report_locality_heavy_WSClock_GlobalAllocation_f5.json
trace | trace-driven | sample_trace | WSClock | GlobalAllocation | f5 | p2,trace,trace-driven,sample_trace,WSClock,GlobalAllocation,5,2,1,10,0.0,0.625,0.625,0.0,0.625,0.625,5.0,5.0,0.0,5.0,5.0,50.0,0.0,5.0,0.0,5.0,0.01128,738831.916267475,1.2498652391106753,1.163909250363865,5.0,5.0,0.0,5.0,5.0,50.0,1.0,1.0,0.0,1.0,1.0,10.0,0.9903586421650561,0.02461890460604592,0.07485161176630209,1.17494543879367,1.163909250363865,0.08595598874681025,1.0779532616170546,1.2498652391106753,1,21,results\raw\campaign_20260404_140330_266\trace_all_checked_in\trace_sample_trace_WSClock_GlobalAllocation_f5.json
